id,name,grade,enhancement,maximum,minimum,price,count
11011,Luck Gloves of Fortuna,1,0,28200,24400,26300,58
11011,Luck Gloves of Fortuna,1,6,1450000,1250000,1350000,57
11011,Luck Gloves of Fortuna,1,10,2910000,2510000,2710000,6
11011,Luck Gloves of Fortuna,1,13,8250000,7150000,7700000,6
11011,Luck Gloves of Fortuna,1,16,35600000,30800000,33200000,0
11011,Luck Gloves of Fortuna,1,17,49900000,43100000,46500000,0
11011,Luck Gloves of Fortuna,1,18,116000000,100000000,108000000,1
11011,Luck Gloves of Fortuna,1,19,233000000,201000000,217000000,0
11011,Luck Gloves of Fortuna,1,20,535000000,463000000,500000000,0
11012,Luck Shoes of Fortuna,1,0,22500,21000,21000,63
11012,Luck Shoes of Fortuna,1,6,1410000,1230000,1320000,23
11012,Luck Shoes of Fortuna,1,10,3180000,2740000,2960000,14
11012,Luck Shoes of Fortuna,1,13,8300000,7200000,7750000,0
11012,Luck Shoes of Fortuna,1,16,38700000,33300000,36000000,11
11012,Luck Shoes of Fortuna,1,17,53000000,45800000,49500000,0
11012,Luck Shoes of Fortuna,1,18,125000000,109000000,117000000,0
11012,Luck Shoes of Fortuna,1,19,331000000,285000000,308000000,1
11012,Luck Shoes of Fortuna,1,20,575000000,495000000,535000000,0
11013,Giath's Helmet,3,0,84000000,73000000,78500000,22
11013,Giath's Helmet,3,6,84000000,73000000,78500000,1
11013,Giath's Helmet,3,10,94000000,81000000,87500000,0
11013,Giath's Helmet,3,13,155000000,135000000,145000000,0
11013,Giath's Helmet,3,14,194000000,168000000,181000000,0
11013,Giath's Helmet,3,15,281000000,243000000,262000000,0
11013,Giath's Helmet,3,16,515000000,446000000,482000000,1
11013,Giath's Helmet,3,17,555000000,481000000,520000000,1
11013,Giath's Helmet,3,18,590000000,510000000,550000000,5
11013,Giath's Helmet,3,19,1520000000,1320000000,1420000000,1
11013,Giath's Helmet,3,20,14700000000,12700000000,13700000000,0
11014,Red Nose's Armor,3,0,83000000,72000000,77500000,21
11014,Red Nose's Armor,3,6,83000000,72000000,77500000,1
11014,Red Nose's Armor,3,10,165000000,143000000,154000000,4
11014,Red Nose's Armor,3,13,213000000,185000000,199000000,0
11014,Red Nose's Armor,3,14,234000000,202000000,218000000,0
11014,Red Nose's Armor,3,15,342000000,296000000,319000000,0
11014,Red Nose's Armor,3,16,510000000,443000000,478000000,1
11014,Red Nose's Armor,3,17,600000000,520000000,560000000,2
11014,Red Nose's Armor,3,18,675000000,585000000,630000000,5
11014,Red Nose's Armor,3,19,1970000000,1710000000,1840000000,12
11014,Red Nose's Armor,3,20,19300000000,16700000000,18000000000,1
11015,Bheg's Gloves,3,0,87500000,75500000,81500000,88
11015,Bheg's Gloves,3,6,94500000,81500000,88000000,11
11015,Bheg's Gloves,3,10,174000000,150000000,162000000,1
11015,Bheg's Gloves,3,13,261000000,225000000,243000000,0
11015,Bheg's Gloves,3,14,288000000,248000000,268000000,0
11015,Bheg's Gloves,3,15,361000000,311000000,336000000,0
11015,Bheg's Gloves,3,16,500000000,433000000,468000000,0
11015,Bheg's Gloves,3,17,580000000,500000000,540000000,1
11015,Bheg's Gloves,3,18,800000000,690000000,745000000,6
11015,Bheg's Gloves,3,19,2030000000,1750000000,1890000000,8
11015,Bheg's Gloves,3,20,18000000000,15600000000,16800000000,3
11016,Muskan's Shoes,3,0,87500000,75500000,81500000,9
11016,Muskan's Shoes,3,6,92500000,80500000,86500000,6
11016,Muskan's Shoes,3,10,167000000,145000000,156000000,0
11016,Muskan's Shoes,3,13,181000000,157000000,169000000,0
11016,Muskan's Shoes,3,14,209000000,181000000,195000000,0
11016,Muskan's Shoes,3,15,311000000,269000000,290000000,0
11016,Muskan's Shoes,3,16,505000000,439000000,474000000,0
11016,Muskan's Shoes,3,17,555000000,481000000,520000000,1
11016,Muskan's Shoes,3,18,680000000,590000000,635000000,8
11016,Muskan's Shoes,3,19,1970000000,1710000000,1840000000,6
11016,Muskan's Shoes,3,20,20700000000,17900000000,19300000000,5
11017,Dim Tree Spirit's Armor,3,0,232000000,200000000,216000000,20
11017,Dim Tree Spirit's Armor,3,6,275000000,237000000,256000000,5
11017,Dim Tree Spirit's Armor,3,10,389000000,335000000,362000000,4
11017,Dim Tree Spirit's Armor,3,13,505000000,438000000,473000000,2
11017,Dim Tree Spirit's Armor,3,14,525000000,456000000,492000000,1
11017,Dim Tree Spirit's Armor,3,15,635000000,555000000,595000000,0
11017,Dim Tree Spirit's Armor,3,16,635000000,555000000,595000000,2
11017,Dim Tree Spirit's Armor,3,17,675000000,585000000,630000000,2
11017,Dim Tree Spirit's Armor,3,18,870000000,750000000,810000000,7
11017,Dim Tree Spirit's Armor,3,19,2050000000,1770000000,1910000000,6
11017,Dim Tree Spirit's Armor,3,20,22200000000,19200000000,20700000000,5
11070,Lemoria Helmet,2,0,965000,900000,900000,174
11070,Lemoria Helmet,2,6,4390000,3790000,4090000,12
11070,Lemoria Helmet,2,10,20800000,18000000,19400000,23
11070,Lemoria Helmet,2,13,47400000,40800000,44100000,11
11070,Lemoria Helmet,2,14,53000000,45800000,49500000,13
11070,Lemoria Helmet,2,15,81500000,70500000,76000000,10
11070,Lemoria Helmet,2,16,96000000,83000000,89500000,0
11070,Lemoria Helmet,2,17,126000000,110000000,118000000,13
11070,Lemoria Helmet,2,18,211000000,183000000,197000000,0
11070,Lemoria Helmet,2,19,610000000,530000000,570000000,0
11070,Lemoria Helmet,2,20,1770000000,1530000000,1650000000,0
11071,Lemoria Armor,2,0,965000,900000,900000,679
11071,Lemoria Armor,2,6,3310000,2850000,3080000,12
11071,Lemoria Armor,2,10,17400000,15000000,16200000,23
11071,Lemoria Armor,2,13,44800000,38600000,41700000,18
11071,Lemoria Armor,2,14,58500000,50500000,54500000,4
11071,Lemoria Armor,2,15,70500000,61500000,66000000,10
11071,Lemoria Armor,2,16,100000000,86500000,93500000,0
11071,Lemoria Armor,2,17,137000000,119000000,128000000,6
11071,Lemoria Armor,2,18,220000000,190000000,205000000,6
11071,Lemoria Armor,2,19,680000000,590000000,635000000,0
11071,Lemoria Armor,2,20,2160000000,1860000000,2010000000,0
11072,Lemoria Gloves,2,0,965000,900000,900000,1520
11072,Lemoria Gloves,2,6,1310000,1130000,1220000,33
11072,Lemoria Gloves,2,10,7550000,6550000,7050000,12
11072,Lemoria Gloves,2,13,25200000,21800000,23500000,15
11072,Lemoria Gloves,2,14,28900000,24900000,26900000,13
11072,Lemoria Gloves,2,15,56500000,49100000,53000000,14
11072,Lemoria Gloves,2,16,87500000,75500000,81500000,13
11072,Lemoria Gloves,2,17,100000000,86500000,93500000,2
11072,Lemoria Gloves,2,18,174000000,150000000,162000000,1
11072,Lemoria Gloves,2,19,550000000,477000000,515000000,0
11072,Lemoria Gloves,2,20,1950000000,1690000000,1820000000,0
11073,Lemoria Shoes,2,0,965000,900000,900000,1227
11073,Lemoria Shoes,2,6,1090000,1020000,1020000,60
11073,Lemoria Shoes,2,10,2270000,1970000,2120000,23
11073,Lemoria Shoes,2,13,11000000,9550000,10300000,9
11073,Lemoria Shoes,2,14,16900000,14700000,15800000,19
11073,Lemoria Shoes,2,15,32300000,27900000,30100000,12
11073,Lemoria Shoes,2,16,56000000,48600000,52500000,1
11073,Lemoria Shoes,2,17,72500000,62500000,67500000,2
11073,Lemoria Shoes,2,18,163000000,141000000,152000000,8
11073,Lemoria Shoes,2,19,600000000,520000000,560000000,3
11073,Lemoria Shoes,2,20,1800000000,1560000000,1680000000,0
11101,Griffon's Helmet,3,0,93500000,80500000,87000000,103
11101,Griffon's Helmet,3,6,96500000,83500000,90000000,38
11101,Griffon's Helmet,3,10,194000000,168000000,181000000,2
11101,Griffon's Helmet,3,13,266000000,230000000,248000000,0
11101,Griffon's Helmet,3,14,384000000,332000000,358000000,0
11101,Griffon's Helmet,3,15,408000000,352000000,380000000,0
11101,Griffon's Helmet,3,16,545000000,472000000,510000000,1
11101,Griffon's Helmet,3,17,605000000,525000000,565000000,5
11101,Griffon's Helmet,3,18,870000000,750000000,810000000,10
11101,Griffon's Helmet,3,19,1980000000,1720000000,1850000000,4
11101,Griffon's Helmet,3,20,17700000000,15300000000,16500000000,2
11102,Unknown Glove,3,0,88500000,76500000,82500000,3
11102,Unknown Glove,3,6,88500000,76500000,82500000,0
11102,Unknown Glove,3,10,274000000,236000000,255000000,18
11102,Unknown Glove,3,13,378000000,326000000,352000000,0
11102,Unknown Glove,3,14,406000000,350000000,378000000,0
11102,Unknown Glove,3,15,447000000,385000000,416000000,0
11102,Unknown Glove,3,16,605000000,525000000,565000000,1
11102,Unknown Glove,3,17,665000000,575000000,620000000,1
11102,Unknown Glove,3,18,860000000,740000000,800000000,5
11102,Unknown Glove,3,19,2130000000,1850000000,1990000000,7
11102,Unknown Glove,3,20,20300000000,17500000000,18900000000,3
11103,Urugon's Shoes,3,0,426000000,368000000,397000000,31
11103,Urugon's Shoes,3,6,525000000,454000000,490000000,8
11103,Urugon's Shoes,3,10,580000000,500000000,540000000,1
11103,Urugon's Shoes,3,13,595000000,515000000,555000000,0
11103,Urugon's Shoes,3,14,660000000,570000000,615000000,0
11103,Urugon's Shoes,3,15,830000000,720000000,775000000,0
11103,Urugon's Shoes,3,16,960000000,835000000,900000000,3
11103,Urugon's Shoes,3,17,1060000000,945000000,1020000000,6
11103,Urugon's Shoes,3,18,1330000000,1150000000,1240000000,5
11103,Urugon's Shoes,3,19,2590000000,2230000000,2410000000,4
11103,Urugon's Shoes,3,20,18500000000,16100000000,17300000000,2
11203,Elsh Gauntlet,1,0,10500,9150,9850,0
11203,Elsh Gauntlet,1,8,3690000,3190000,3440000,1
11203,Elsh Gauntlet,1,11,9650000,8350000,9000000,0
11203,Elsh Gauntlet,1,13,14800000,12800000,13800000,0
11203,Elsh Gauntlet,1,16,42300000,36500000,39400000,0
11203,Elsh Gauntlet,1,17,69000000,60000000,64500000,0
11203,Elsh Gauntlet,1,18,145000000,125000000,135000000,1
11203,Elsh Gauntlet,1,19,369000000,319000000,344000000,0
11203,Elsh Gauntlet,1,20,780000000,680000000,730000000,0
11205,Azwell Gauntlet,1,0,18800,17500,17500,17
11205,Azwell Gauntlet,1,8,4970000,4600000,4970000,26
11205,Azwell Gauntlet,1,11,6650000,5750000,6200000,0
11205,Azwell Gauntlet,1,13,8450000,7350000,7900000,0
11205,Azwell Gauntlet,1,16,46000000,39600000,42800000,0
11205,Azwell Gauntlet,1,17,46000000,39600000,42800000,0
11205,Azwell Gauntlet,1,18,121000000,105000000,113000000,0
11205,Azwell Gauntlet,1,19,354000000,306000000,330000000,0
11205,Azwell Gauntlet,1,20,810000000,700000000,755000000,0
11206,Ain Gauntlet,1,0,247000,213000,230000,4
11206,Ain Gauntlet,1,8,3270000,2830000,3050000,1
11206,Ain Gauntlet,1,11,3690000,3190000,3440000,0
11206,Ain Gauntlet,1,13,3880000,3340000,3610000,0
11206,Ain Gauntlet,1,16,14700000,12700000,13700000,0
11206,Ain Gauntlet,1,17,76000000,66000000,71000000,0
11206,Ain Gauntlet,1,18,103000000,89500000,96500000,0
11206,Ain Gauntlet,1,19,328000000,284000000,306000000,0
11206,Ain Gauntlet,1,20,740000000,640000000,690000000,0
11207,Seleth Gauntlet,1,0,211000,183000,197000,0
11207,Seleth Gauntlet,1,8,2090000,1810000,1950000,0
11207,Seleth Gauntlet,1,11,2540000,2200000,2370000,0
11207,Seleth Gauntlet,1,13,2600000,2420000,2420000,0
11207,Seleth Gauntlet,1,16,13000000,11200000,12100000,0
11207,Seleth Gauntlet,1,17,110000000,95500000,103000000,0
11207,Seleth Gauntlet,1,18,162000000,140000000,151000000,1
11207,Seleth Gauntlet,1,19,378000000,326000000,352000000,0
11207,Seleth Gauntlet,1,20,895000000,775000000,835000000,0
11209,Liverto Gauntlet,2,0,2400000,2080000,2240000,3
11209,Liverto Gauntlet,2,8,6850000,5950000,6400000,1
11209,Liverto Gauntlet,2,11,7950000,6850000,7400000,0
11209,Liverto Gauntlet,2,13,8050000,6950000,7500000,0
11209,Liverto Gauntlet,2,14,8100000,7000000,7550000,0
11209,Liverto Gauntlet,2,15,10500000,9100000,9800000,2
11209,Liverto Gauntlet,2,16,47400000,40800000,44100000,0
11209,Liverto Gauntlet,2,17,58500000,50500000,54500000,2
11209,Liverto Gauntlet,2,18,135000000,117000000,126000000,1
11209,Liverto Gauntlet,2,19,535000000,463000000,500000000,0
11209,Liverto Gauntlet,2,20,3560000000,3080000000,3320000000,0
11210,Kzarka Gauntlet,3,0,131000000,113000000,122000000,8
11210,Kzarka Gauntlet,3,8,141000000,123000000,132000000,0
11210,Kzarka Gauntlet,3,11,146000000,126000000,136000000,0
11210,Kzarka Gauntlet,3,13,169000000,147000000,158000000,0
11210,Kzarka Gauntlet,3,14,180000000,156000000,168000000,0
11210,Kzarka Gauntlet,3,15,219000000,189000000,204000000,0
11210,Kzarka Gauntlet,3,16,409000000,353000000,381000000,7
11210,Kzarka Gauntlet,3,17,451000000,389000000,420000000,4
11210,Kzarka Gauntlet,3,18,447000000,385000000,416000000,5
11210,Kzarka Gauntlet,3,19,1370000000,1190000000,1280000000,1
11210,Kzarka Gauntlet,3,20,17300000000,14900000000,16100000000,0
11212,Kalis Gauntlet,1,0,154000,134000,144000,17
11212,Kalis Gauntlet,1,8,2020000,1740000,1880000,11
11212,Kalis Gauntlet,1,11,2600000,2240000,2420000,1
11212,Kalis Gauntlet,1,13,2610000,2420000,2430000,0
11212,Kalis Gauntlet,1,16,12900000,11100000,12000000,0
11212,Kalis Gauntlet,1,17,133000000,115000000,124000000,4
11212,Kalis Gauntlet,1,18,137000000,119000000,128000000,0
11212,Kalis Gauntlet,1,19,354000000,306000000,330000000,0
11212,Kalis Gauntlet,1,20,740000000,640000000,690000000,0
11213,Bares Gauntlet,1,0,40900,35300,38100,14
11213,Bares Gauntlet,1,8,1690000,1470000,1580000,0
11213,Bares Gauntlet,1,11,2530000,2190000,2360000,0
11213,Bares Gauntlet,1,13,4980000,4300000,4640000,1
11213,Bares Gauntlet,1,16,23700000,20500000,22100000,0
11213,Bares Gauntlet,1,17,88500000,76500000,82500000,0
11213,Bares Gauntlet,1,18,141000000,123000000,132000000,0
11213,Bares Gauntlet,1,19,342000000,296000000,319000000,0
11213,Bares Gauntlet,1,20,780000000,680000000,730000000,0
11214,Yuria Gauntlet,1,0,54000,46800,50500,0
11214,Yuria Gauntlet,1,8,1910000,1650000,1780000,17
11214,Yuria Gauntlet,1,11,2850000,2470000,2660000,13
11214,Yuria Gauntlet,1,13,5600000,4860000,5250000,0
11214,Yuria Gauntlet,1,16,74000000,64000000,69000000,26
11214,Yuria Gauntlet,1,17,95500000,82500000,89000000,2
11214,Yuria Gauntlet,1,18,103000000,89000000,96000000,0
11214,Yuria Gauntlet,1,19,353000000,305000000,329000000,0
11214,Yuria Gauntlet,1,20,795000000,685000000,740000000,0
11220,Krea Gauntlet,1,0,37100,34200,34600,85
11220,Krea Gauntlet,1,8,1910000,1650000,1780000,15
11220,Krea Gauntlet,1,11,2890000,2490000,2690000,5
11220,Krea Gauntlet,1,13,5450000,4720000,5100000,0
11220,Krea Gauntlet,1,16,32400000,28000000,30200000,1
11220,Krea Gauntlet,1,17,48300000,41700000,45000000,0
11220,Krea Gauntlet,1,18,106000000,92000000,99000000,0
11220,Krea Gauntlet,1,19,354000000,306000000,330000000,0
11220,Krea Gauntlet,1,20,740000000,640000000,690000000,0
11221,Rosar's Gauntlet,1,0,44500,38300,41400,73
11221,Rosar's Gauntlet,1,8,1740000,1500000,1620000,17
11221,Rosar's Gauntlet,1,11,2970000,2570000,2770000,46
11221,Rosar's Gauntlet,1,13,5100000,4410000,4760000,2
11221,Rosar's Gauntlet,1,16,36500000,31500000,34000000,0
11221,Rosar's Gauntlet,1,17,60000000,52000000,56000000,0
11221,Rosar's Gauntlet,1,18,109000000,94500000,102000000,0
11221,Rosar's Gauntlet,1,19,353000000,305000000,329000000,0
11221,Rosar's Gauntlet,1,20,935000000,805000000,870000000,0
11222,Styd Gauntlet,1,0,13000,12000,12100,1565
11223,Ultimate Styd Gauntlet,2,0,15200,14100,14200,1505
11287,Offin Tett's Radiant Gauntlet,3,0,116000000,100000000,108000000,0
11287,Offin Tett's Radiant Gauntlet,3,8,116000000,100000000,108000000,0
11287,Offin Tett's Radiant Gauntlet,3,11,120000000,104000000,112000000,0
11287,Offin Tett's Radiant Gauntlet,3,13,120000000,104000000,112000000,0
11287,Offin Tett's Radiant Gauntlet,3,14,158000000,136000000,147000000,0
11287,Offin Tett's Radiant Gauntlet,3,15,289000000,249000000,269000000,0
11287,Offin Tett's Radiant Gauntlet,3,16,391000000,337000000,364000000,0
11287,Offin Tett's Radiant Gauntlet,3,17,840000000,770000000,830000000,8
11287,Offin Tett's Radiant Gauntlet,3,18,1040000000,905000000,975000000,1
11287,Offin Tett's Radiant Gauntlet,3,19,2090000000,1810000000,1950000000,0
11287,Offin Tett's Radiant Gauntlet,3,20,17700000000,15300000000,16500000000,1
11303,Leather Vambrace,1,0,18700,16700,17400,243
11303,Leather Vambrace,1,8,1750000,1510000,1630000,6
11303,Leather Vambrace,1,11,2700000,2340000,2520000,0
11303,Leather Vambrace,1,13,5350000,4630000,5000000,0
11303,Leather Vambrace,1,16,30100000,25900000,28000000,0
11303,Leather Vambrace,1,17,42300000,36500000,39400000,0
11303,Leather Vambrace,1,18,91000000,79000000,85000000,0
11303,Leather Vambrace,1,19,489000000,421000000,455000000,0
11303,Leather Vambrace,1,20,1900000000,1640000000,1770000000,0
11304,Scale Vambrace,1,0,21600,19600,20100,3195
11304,Scale Vambrace,1,8,1690000,1470000,1580000,3
11304,Scale Vambrace,1,11,2850000,2470000,2660000,0
11304,Scale Vambrace,1,13,5350000,4630000,5000000,1
11304,Scale Vambrace,1,16,37500000,32300000,34900000,0
11304,Scale Vambrace,1,17,62500000,54500000,58500000,3
11304,Scale Vambrace,1,18,116000000,100000000,108000000,0
11304,Scale Vambrace,1,19,348000000,300000000,324000000,0
11304,Scale Vambrace,1,20,1070000000,925000000,1000000000,0
11305,Iron Vambrace,1,0,24000,22400,22400,1204
11305,Iron Vambrace,1,8,1990000,1730000,1860000,30
11305,Iron Vambrace,1,11,2830000,2450000,2640000,1
11305,Iron Vambrace,1,13,3220000,2780000,3000000,0
11305,Iron Vambrace,1,16,19800000,17200000,18500000,0
11305,Iron Vambrace,1,17,122000000,106000000,114000000,2
11305,Iron Vambrace,1,18,151000000,131000000,141000000,0
11305,Iron Vambrace,1,19,520000000,451000000,487000000,0
11305,Iron Vambrace,1,20,3120000000,2700000000,2910000000,1
11324,Krea Vambrace,1,0,27000,25200,25200,315
11324,Krea Vambrace,1,8,1870000,1610000,1740000,12
11324,Krea Vambrace,1,11,2900000,2500000,2700000,5
11324,Krea Vambrace,1,13,5100000,4430000,4780000,5
11324,Krea Vambrace,1,16,32100000,27700000,29900000,0
11324,Krea Vambrace,1,17,50500000,43700000,47200000,0
11324,Krea Vambrace,1,18,127000000,111000000,119000000,0
11324,Krea Vambrace,1,19,391000000,337000000,364000000,0
11324,Krea Vambrace,1,20,1100000000,955000000,1030000000,0
11325,Rosar Vambrace,1,0,30100,28000,28000,23
11325,Rosar Vambrace,1,8,2010000,1730000,1870000,33
11325,Rosar Vambrace,1,11,2820000,2440000,2630000,32
11325,Rosar Vambrace,1,13,5750000,4950000,5350000,2
11325,Rosar Vambrace,1,16,43800000,37800000,40800000,0
11325,Rosar Vambrace,1,17,58500000,50500000,54500000,0
11325,Rosar Vambrace,1,18,168000000,146000000,157000000,0
11325,Rosar Vambrace,1,19,560000000,486000000,525000000,0
11325,Rosar Vambrace,1,20,2900000000,2500000000,2700000000,0
11338,Nouver Vambrace,3,0,131000000,113000000,122000000,0
11338,Nouver Vambrace,3,8,131000000,113000000,122000000,0
11338,Nouver Vambrace,3,11,133000000,115000000,124000000,0
11338,Nouver Vambrace,3,13,185000000,161000000,173000000,0
11338,Nouver Vambrace,3,14,196000000,170000000,183000000,0
11338,Nouver Vambrace,3,15,208000000,180000000,194000000,0
11338,Nouver Vambrace,3,16,373000000,321000000,347000000,1
11338,Nouver Vambrace,3,17,413000000,357000000,385000000,1
11338,Nouver Vambrace,3,18,635000000,555000000,595000000,14
11338,Nouver Vambrace,3,19,1740000000,1500000000,1620000000,14
11338,Nouver Vambrace,3,20,14900000000,12900000000,13900000000,2
11340,Kutum Vambrace,3,0,86500000,74500000,80500000,0
11340,Kutum Vambrace,3,8,86500000,74500000,80500000,0
11340,Kutum Vambrace,3,11,312000000,286000000,309000000,7
11340,Kutum Vambrace,3,13,345000000,297000000,321000000,0
11340,Kutum Vambrace,3,14,345000000,297000000,321000000,0
11340,Kutum Vambrace,3,15,370000000,320000000,345000000,0
11340,Kutum Vambrace,3,16,500000000,432000000,466000000,0
11340,Kutum Vambrace,3,17,680000000,590000000,635000000,11
11340,Kutum Vambrace,3,18,750000000,650000000,700000000,6
11340,Kutum Vambrace,3,19,1990000000,1730000000,1860000000,0
11340,Kutum Vambrace,3,20,18900000000,16300000000,17600000000,2
11353,Elsh Kriegsmesser,1,0,10500,9150,9850,0
11353,Elsh Kriegsmesser,1,8,3690000,3190000,3440000,0
11353,Elsh Kriegsmesser,1,11,9650000,8350000,9000000,0
11353,Elsh Kriegsmesser,1,13,14800000,12800000,13800000,0
11353,Elsh Kriegsmesser,1,16,42300000,36500000,39400000,0
11353,Elsh Kriegsmesser,1,17,69000000,60000000,64500000,1
11353,Elsh Kriegsmesser,1,18,145000000,125000000,135000000,0
11353,Elsh Kriegsmesser,1,19,369000000,319000000,344000000,0
11353,Elsh Kriegsmesser,1,20,780000000,680000000,730000000,0
11355,Azwell Kriegsmesser,1,0,18800,17500,17500,9
11355,Azwell Kriegsmesser,1,8,4970000,4600000,4970000,27
11355,Azwell Kriegsmesser,1,11,6650000,5750000,6200000,0
11355,Azwell Kriegsmesser,1,13,8450000,7350000,7900000,0
11355,Azwell Kriegsmesser,1,16,46000000,39600000,42800000,0
11355,Azwell Kriegsmesser,1,17,46000000,39600000,42800000,0
11355,Azwell Kriegsmesser,1,18,121000000,105000000,113000000,0
11355,Azwell Kriegsmesser,1,19,354000000,306000000,330000000,0
11355,Azwell Kriegsmesser,1,20,810000000,700000000,755000000,0
11356,Ain Kriegsmesser,1,0,247000,213000,230000,0
11356,Ain Kriegsmesser,1,8,3270000,2830000,3050000,0
11356,Ain Kriegsmesser,1,11,3690000,3190000,3440000,0
11356,Ain Kriegsmesser,1,13,3880000,3340000,3610000,0
11356,Ain Kriegsmesser,1,16,14700000,12700000,13700000,0
11356,Ain Kriegsmesser,1,17,76000000,66000000,71000000,20
11356,Ain Kriegsmesser,1,18,103000000,89500000,96500000,0
11356,Ain Kriegsmesser,1,19,328000000,284000000,306000000,0
11356,Ain Kriegsmesser,1,20,740000000,640000000,690000000,0
11357,Seleth Kriegsmesser,1,0,211000,183000,197000,1
11357,Seleth Kriegsmesser,1,8,2090000,1810000,1950000,0
11357,Seleth Kriegsmesser,1,11,2540000,2200000,2370000,0
11357,Seleth Kriegsmesser,1,13,2600000,2420000,2420000,0
11357,Seleth Kriegsmesser,1,16,13000000,11200000,12100000,0
11357,Seleth Kriegsmesser,1,17,110000000,95500000,103000000,1
11357,Seleth Kriegsmesser,1,18,162000000,140000000,151000000,0
11357,Seleth Kriegsmesser,1,19,378000000,326000000,352000000,0
11357,Seleth Kriegsmesser,1,20,895000000,775000000,835000000,0
11359,Liverto Kriegsmesser,2,0,2400000,2080000,2240000,5
11359,Liverto Kriegsmesser,2,8,6850000,5950000,6400000,0
11359,Liverto Kriegsmesser,2,11,7950000,6850000,7400000,0
11359,Liverto Kriegsmesser,2,13,8050000,6950000,7500000,0
11359,Liverto Kriegsmesser,2,14,8100000,7000000,7550000,0
11359,Liverto Kriegsmesser,2,15,10500000,9100000,9800000,6
11359,Liverto Kriegsmesser,2,16,47400000,40800000,44100000,2
11359,Liverto Kriegsmesser,2,17,58500000,50500000,54500000,0
11359,Liverto Kriegsmesser,2,18,135000000,117000000,126000000,4
11359,Liverto Kriegsmesser,2,19,535000000,463000000,500000000,0
11359,Liverto Kriegsmesser,2,20,3560000000,3080000000,3320000000,0
11360,Kzarka Kriegsmesser,3,0,131000000,113000000,122000000,9
11360,Kzarka Kriegsmesser,3,8,141000000,123000000,132000000,0
11360,Kzarka Kriegsmesser,3,11,146000000,126000000,136000000,0
11360,Kzarka Kriegsmesser,3,13,169000000,147000000,158000000,0
11360,Kzarka Kriegsmesser,3,14,180000000,156000000,168000000,0
11360,Kzarka Kriegsmesser,3,15,219000000,189000000,204000000,0
11360,Kzarka Kriegsmesser,3,16,409000000,353000000,381000000,1
11360,Kzarka Kriegsmesser,3,17,451000000,389000000,420000000,2
11360,Kzarka Kriegsmesser,3,18,447000000,385000000,416000000,0
11360,Kzarka Kriegsmesser,3,19,1370000000,1190000000,1280000000,0
11360,Kzarka Kriegsmesser,3,20,17300000000,14900000000,16100000000,0
11362,Kalis Kriegsmesser,1,0,154000,134000,144000,21
11362,Kalis Kriegsmesser,1,8,2020000,1740000,1880000,2
11362,Kalis Kriegsmesser,1,11,2600000,2240000,2420000,2
11362,Kalis Kriegsmesser,1,13,2610000,2420000,2430000,0
11362,Kalis Kriegsmesser,1,16,12900000,11100000,12000000,0
11362,Kalis Kriegsmesser,1,17,133000000,115000000,124000000,6
11362,Kalis Kriegsmesser,1,18,137000000,119000000,128000000,0
11362,Kalis Kriegsmesser,1,19,354000000,306000000,330000000,0
11362,Kalis Kriegsmesser,1,20,740000000,640000000,690000000,0
11363,Bares Kriegsmesser,1,0,40900,35300,38100,6
11363,Bares Kriegsmesser,1,8,1690000,1470000,1580000,4
11363,Bares Kriegsmesser,1,11,2530000,2190000,2360000,3
11363,Bares Kriegsmesser,1,13,4980000,4300000,4640000,0
11363,Bares Kriegsmesser,1,16,23700000,20500000,22100000,0
11363,Bares Kriegsmesser,1,17,88500000,76500000,82500000,6
11363,Bares Kriegsmesser,1,18,141000000,123000000,132000000,0
11363,Bares Kriegsmesser,1,19,342000000,296000000,319000000,0
11363,Bares Kriegsmesser,1,20,780000000,680000000,730000000,0
11364,Yuria Kriegsmesser,1,0,54000,46800,50500,0
11364,Yuria Kriegsmesser,1,8,1910000,1650000,1780000,22
11364,Yuria Kriegsmesser,1,11,2850000,2470000,2660000,0
11364,Yuria Kriegsmesser,1,13,5600000,4860000,5250000,3
11364,Yuria Kriegsmesser,1,16,74000000,64000000,69000000,21
11364,Yuria Kriegsmesser,1,17,95500000,82500000,89000000,4
11364,Yuria Kriegsmesser,1,18,103000000,89000000,96000000,0
11364,Yuria Kriegsmesser,1,19,353000000,305000000,329000000,0
11364,Yuria Kriegsmesser,1,20,795000000,685000000,740000000,0
11370,Krea Kriegsmesser,1,0,37100,34200,34600,45
11370,Krea Kriegsmesser,1,8,1910000,1650000,1780000,4
11370,Krea Kriegsmesser,1,11,2890000,2490000,2690000,3
11370,Krea Kriegsmesser,1,13,5450000,4720000,5100000,0
11370,Krea Kriegsmesser,1,16,32400000,28000000,30200000,0
11370,Krea Kriegsmesser,1,17,48300000,41700000,45000000,0
11370,Krea Kriegsmesser,1,18,106000000,92000000,99000000,0
11370,Krea Kriegsmesser,1,19,354000000,306000000,330000000,0
11370,Krea Kriegsmesser,1,20,740000000,640000000,690000000,0
11371,Rosar Kriegsmesser,1,0,44500,38300,41400,101
11371,Rosar Kriegsmesser,1,8,1740000,1500000,1620000,14
11371,Rosar Kriegsmesser,1,11,2970000,2570000,2770000,21
11371,Rosar Kriegsmesser,1,13,5100000,4410000,4760000,8
11371,Rosar Kriegsmesser,1,16,36500000,31500000,34000000,1
11371,Rosar Kriegsmesser,1,17,60000000,52000000,56000000,3
