id,name,grade,enhancement,maximum,minimum,price,count,totalTradeCount
12042,Forest Ronaros Ring,3,4,1490000000,1290000000,1390000000,13,1080
12042,Forest Ronaros Ring,3,5,16200000000,14000000000,15100000000,0,38
12045,Rainbow Coral Ring,2,0,30400000,26200000,28300000,74,71740
12045,Rainbow Coral Ring,2,1,116000000,100000000,108000000,12,4604
12045,Rainbow Coral Ring,2,2,363000000,313000000,338000000,11,2846
12045,Rainbow Coral Ring,2,3,366000000,316000000,341000000,3,747
12045,Rainbow Coral Ring,2,4,1030000000,895000000,965000000,0,61
12045,Rainbow Coral Ring,2,5,2270000000,1970000000,2120000000,0,1
12059,Kagtum's Ring of Submission,2,0,1750000,1630000,1630000,25675,231256
12059,Kagtum's Ring of Submission,2,1,5250000,4900000,4900000,33,22098
12059,Kagtum's Ring of Submission,2,2,28400000,24600000,26500000,4,10356
12059,Kagtum's Ring of Submission,2,3,135000000,117000000,126000000,25,5806
12059,Kagtum's Ring of Submission,2,4,835000000,725000000,780000000,19,383
12059,Kagtum's Ring of Submission,2,5,3240000000,2800000000,3020000000,0,5
12060,Eye of the Ruins Ring,3,0,43400000,37400000,40400000,147,524523
12060,Eye of the Ruins Ring,3,1,126000000,110000000,118000000,22,34887
12060,Eye of the Ruins Ring,3,2,465000000,401000000,433000000,26,18565
12060,Eye of the Ruins Ring,3,3,1300000000,1120000000,1210000000,10,9327
12060,Eye of the Ruins Ring,3,4,6550000000,5650000000,6100000000,7,3667
12060,Eye of the Ruins Ring,3,5,59000000000,51000000000,55000000000,0,56
12061,툰그라드 반지,3,0,117000000,101000000,109000000,74,175126
12061,툰그라드 반지,3,1,385000000,333000000,359000000,39,11904
12061,툰그라드 반지,3,2,1080000000,935000000,1010000000,13,8201
12061,툰그라드 반지,3,3,2840000000,2460000000,2650000000,13,4003
12061,툰그라드 반지,3,4,13400000000,11600000000,12500000000,9,1654
12061,툰그라드 반지,3,5,82000000000,74000000000,80000000000,0,18
12101,Ruby Ring,0,0,7700,6700,7200,159,13589
12102,Resplendent Ruby Ring,0,0,54000,47200,51000,124,1879
12103,Blood Ruby Ring,1,0,115000,102000,110000,50,2855
12104,Dark Blood Ruby Ring,2,0,375000,346000,373000,1,2442
12105,Corrupt Ruby Ring,3,0,2220000,1920000,2070000,95,9345
12111,Topaz Ring,0,0,10800,9900,10700,5,1304
12112,Resplendent Topaz Ring,0,0,54000,49500,53500,0,437
12113,Gold Topaz Ring,1,0,101000,87000,94000,0,916
12114,Shining Gold Topaz Ring,2,0,373000,321000,347000,0,510
12115,Topaz Ring of Regeneration,3,0,2820000,2560000,2760000,0,3165
12126,Manos Ruby Ring,3,0,13700000,11900000,12800000,4,7198
12126,Manos Ruby Ring,3,1,56500000,49100000,53000000,1,547
12126,Manos Ruby Ring,3,2,140000000,122000000,131000000,2,407
12126,Manos Ruby Ring,3,3,440000000,380000000,410000000,12,276
12126,Manos Ruby Ring,3,4,2350000000,2080000000,2240000000,2,33
12126,Manos Ruby Ring,3,5,4690000000,4340000000,4690000000,0,11
12128,Manos Topaz Ring,3,0,19500000,18100000,19500000,0,1141
12128,Manos Topaz Ring,3,1,58500000,53000000,57000000,51,40
12128,Manos Topaz Ring,3,2,204000000,176000000,190000000,4,8
12128,Manos Topaz Ring,3,3,590000000,510000000,550000000,2,3
12128,Manos Topaz Ring,3,4,2250000000,1950000000,2100000000,0,0
12128,Manos Topaz Ring,3,5,4510000000,3890000000,4200000000,0,0
12201,Yuria Belt,1,0,38700,36000,36000,276,307919
12201,Yuria Belt,1,1,116000,108000,108000,1497,13908
12201,Yuria Belt,1,2,431000,396000,401000,23,6904
12201,Yuria Belt,1,3,3100000,2680000,2890000,0,1295
12201,Yuria Belt,1,4,4350000,3750000,4050000,0,119
12201,Yuria Belt,1,5,12700000,11100000,11900000,0,4
12202,Bares Belt,1,0,38700,36000,36000,3057,902288
12202,Bares Belt,1,1,116000,108000,108000,4466,87964
12202,Bares Belt,1,2,425000,396000,396000,47,42118
12202,Bares Belt,1,3,5150000,4440000,4800000,2,7285
12202,Bares Belt,1,4,14400000,13300000,14300000,1,689
12202,Bares Belt,1,5,23600000,20400000,22000000,0,16
12203,Hesus Belt,1,0,38700,36000,36000,2058,194375
12203,Hesus Belt,1,1,116000,108000,108000,914,10152
12203,Hesus Belt,1,2,545000,472000,510000,4,4969
12203,Hesus Belt,1,3,2210000,1910000,2060000,0,1254
12203,Hesus Belt,1,4,3940000,3400000,3670000,0,29
12203,Hesus Belt,1,5,9600000,8300000,8950000,0,1
12204,Elisha Belt,1,0,38700,36000,36000,2218,321497
12204,Elisha Belt,1,1,116000,108000,108000,911,12239
12204,Elisha Belt,1,2,449000,396000,418000,8,4203
12204,Elisha Belt,1,3,1970000,1710000,1840000,0,974
12204,Elisha Belt,1,4,3630000,3130000,3380000,0,75
12204,Elisha Belt,1,5,8700000,7500000,8100000,0,1
12205,Kalis Belt,1,0,38700,36000,36000,13443,528863
12205,Kalis Belt,1,1,116000,108000,108000,5127,36224
12205,Kalis Belt,1,2,425000,396000,396000,62,14797
12205,Kalis Belt,1,3,2750000,2370000,2560000,3,2711
12205,Kalis Belt,1,4,7500000,6500000,7000000,0,412
12205,Kalis Belt,1,5,9350000,8050000,8700000,0,7
12206,Talis Belt,1,0,38700,36000,36000,16525,518108
12206,Talis Belt,1,1,116000,108000,108000,3542,19412
12206,Talis Belt,1,2,425000,396000,396000,76,8284
12206,Talis Belt,1,3,2320000,2000000,2160000,1,2058
12206,Talis Belt,1,4,8300000,7200000,7750000,1,272
12206,Talis Belt,1,5,8750000,7550000,8150000,0,5
12208,Rhutum Elite Belt,2,0,88000,82000,82000,140,247034
12208,Rhutum Elite Belt,2,1,845000,735000,790000,21,15598
12208,Rhutum Elite Belt,2,2,6100000,5300000,5700000,0,2007
12208,Rhutum Elite Belt,2,3,29800000,25800000,27800000,0,412
12208,Rhutum Elite Belt,2,4,95500000,82500000,89000000,0,41
12208,Rhutum Elite Belt,2,5,175000000,151000000,163000000,0,1
12210,Tree Spirit Belt,2,0,3740000,3410000,3480000,0,440791
12210,Tree Spirit Belt,2,1,23200000,20000000,21600000,4,37818
12210,Tree Spirit Belt,2,2,104000000,90000000,97000000,6,18831
12210,Tree Spirit Belt,2,3,247000000,213000000,230000000,8,14016
12210,Tree Spirit Belt,2,4,1050000000,915000000,985000000,2,1101
12210,Tree Spirit Belt,2,5,8600000000,7400000000,8000000000,0,15
12211,Belt of Shultz the Gladiator,2,0,730000,680000,680000,25598,684616
12211,Belt of Shultz the Gladiator,2,1,4060000,3500000,3780000,11,42251
12211,Belt of Shultz the Gladiator,2,2,20300000,17500000,18900000,23,14825
12211,Belt of Shultz the Gladiator,2,3,69000000,60000000,64500000,11,11792
12211,Belt of Shultz the Gladiator,2,4,367000000,317000000,342000000,1,746
12211,Belt of Shultz the Gladiator,2,5,905000000,785000000,845000000,0,19
12212,Gartner Belt,2,0,161000,139000,150000,48,52046
12212,Gartner Belt,2,1,700000,610000,655000,2,5870
12212,Gartner Belt,2,2,3470000,2990000,3230000,0,866
12212,Gartner Belt,2,3,6450000,5550000,6000000,0,47
12212,Gartner Belt,2,4,12900000,11100000,12000000,0,1
12212,Gartner Belt,2,5,29100000,25100000,27100000,0,0
12220,Ancient Weapon Core,2,0,1520000,1360000,1420000,22,1096049
12220,Ancient Weapon Core,2,1,5000000,4330000,4680000,21,36585
12220,Ancient Weapon Core,2,2,46600000,40200000,43400000,7,12549
12220,Ancient Weapon Core,2,3,127000000,111000000,119000000,6,3685
12220,Ancient Weapon Core,2,4,580000000,500000000,540000000,1,182
12220,Ancient Weapon Core,2,5,1510000000,1310000000,1410000000,0,2
12229,Centaurus Belt,3,0,10500000,9150000,9850000,6,743726
12229,Centaurus Belt,3,1,22000000,20500000,20500000,2268,10412
12229,Centaurus Belt,3,2,89000000,77000000,83000000,5,7038
12229,Centaurus Belt,3,3,354000000,306000000,330000000,2,5718
12229,Centaurus Belt,3,4,1810000000,1570000000,1690000000,0,1476
12229,Centaurus Belt,3,5,23300000000,20100000000,21700000000,0,35
12230,Basilisk's Belt,3,0,48000000,41400000,44700000,141,895654
12230,Basilisk's Belt,3,1,150000000,130000000,140000000,9,55955
12230,Basilisk's Belt,3,2,555000000,481000000,520000000,9,34426
12230,Basilisk's Belt,3,3,1550000000,1350000000,1450000000,12,26855
12230,Basilisk's Belt,3,4,6850000000,5950000000,6400000000,2,6923
12230,Basilisk's Belt,3,5,41000000000,35400000000,38200000000,0,186
12236,Valtarra Eclipsed Belt,3,0,55500000,48100000,52000000,58,584885
12236,Valtarra Eclipsed Belt,3,1,169000000,147000000,158000000,14,36306
12236,Valtarra Eclipsed Belt,3,2,630000000,550000000,590000000,15,19004
12236,Valtarra Eclipsed Belt,3,3,1730000000,1490000000,1610000000,11,12152
12236,Valtarra Eclipsed Belt,3,4,7550000000,6550000000,7050000000,11,3677
12236,Valtarra Eclipsed Belt,3,5,48200000000,41600000000,44900000000,0,95
12237,Tungrad Belt,3,0,218000000,188000000,203000000,53,62324
12237,Tungrad Belt,3,1,565000000,491000000,530000000,6,12678
12237,Tungrad Belt,3,2,1620000000,1400000000,1510000000,0,4101
12237,Tungrad Belt,3,3,3970000000,3430000000,3700000000,0,2640
12237,Tungrad Belt,3,4,15300000000,13300000000,14300000000,1,836
12237,Tungrad Belt,3,5,77500000000,67500000000,72500000000,0,13
12251,Orkinrad's Belt,3,0,16000000,13800000,14900000,45,470890
12251,Orkinrad's Belt,3,1,53500000,46300000,50000000,0,35731
12251,Orkinrad's Belt,3,2,222000000,192000000,207000000,12,22568
12251,Orkinrad's Belt,3,3,730000000,630000000,680000000,7,11039
12251,Orkinrad's Belt,3,4,3550000000,3070000000,3310000000,6,2278
12251,Orkinrad's Belt,3,5,31700000000,27300000000,29500000000,1,48
12301,Coral Belt,0,0,21600,20000,21600,0,1280
12302,Polished Coral Belt,0,0,54000,49100,53000,0,1299
12303,Red Coral Belt,1,0,115000,100000,108000,0,215
12304,Brilliant Red Coral Belt,2,0,375000,347000,375000,0,213
12305,Twilight Red Coral Belt,3,0,2820000,2610000,2820000,0,1662
12308,Blue Coral Belt,1,0,113000,98500,106000,0,99
12309,Brilliant Blue Coral Belt,2,0,375000,326000,352000,0,105
12310,Daybreak Blue Coral Belt,3,0,2820000,2610000,2820000,0,261
12313,Green Coral Belt,1,0,107000,92500,100000,0,55
12314,Brilliant Green Coral Belt,2,0,368000,318000,343000,0,46
12315,Prairie Green Coral Belt,3,0,2820000,2610000,2820000,8,214
12318,Golden Coral Belt,1,0,115000,107000,115000,0,805
12319,Brilliant Golden Coral Belt,2,0,375000,347000,375000,0,942
12320,Golden Sun Coral Belt,3,0,2820000,2610000,2820000,0,3339
12323,White Coral Belt,1,0,112000,97500,105000,0,87
12324,Brilliant White Coral Belt,2,0,375000,347000,375000,0,33
12325,Breezy White Coral Belt,3,0,2820000,2560000,2760000,0,195
12326,Manos Red Coral Belt,3,0,79000000,68000000,73500000,6,980
12326,Manos Red Coral Belt,3,1,222000000,192000000,207000000,0,137
12326,Manos Red Coral Belt,3,2,590000000,550000000,550000000,0,49
12326,Manos Red Coral Belt,3,3,1720000000,1520000000,1600000000,0,2
12326,Manos Red Coral Belt,3,4,8700000000,7500000000,8100000000,0,0
12326,Manos Red Coral Belt,3,5,17200000000,14800000000,16000000000,0,0
12327,Manos Blue Coral Belt,3,0,76500000,66500000,71500000,2,188
12327,Manos Blue Coral Belt,3,1,217000000,187000000,202000000,0,15
12327,Manos Blue Coral Belt,3,2,655000000,565000000,610000000,0,3
12327,Manos Blue Coral Belt,3,3,1720000000,1520000000,1600000000,0,2
12327,Manos Blue Coral Belt,3,4,8700000000,7500000000,8100000000,0,0
12327,Manos Blue Coral Belt,3,5,17200000000,14800000000,16000000000,0,0
12328,Manos Green Coral Belt,3,0,77000000,67000000,72000000,8,465
12328,Manos Green Coral Belt,3,1,196000000,183000000,183000000,1,55
12328,Manos Green Coral Belt,3,2,795000000,685000000,740000000,1,12
12328,Manos Green Coral Belt,3,3,1720000000,1520000000,1600000000,0,1
12328,Manos Green Coral Belt,3,4,8700000000,7500000000,8100000000,0,0
12328,Manos Green Coral Belt,3,5,17200000000,14800000000,16000000000,0,0
12329,Manos Golden Coral Belt,3,0,65500000,61000000,61000000,68,15204
12329,Manos Golden Coral Belt,3,1,207000000,183000000,193000000,0,1128
12329,Manos Golden Coral Belt,3,2,665000000,575000000,620000000,0,582
12329,Manos Golden Coral Belt,3,3,1700000000,1520000000,1590000000,0,212
12329,Manos Golden Coral Belt,3,4,8000000000,7350000000,7450000000,1,12
12329,Manos Golden Coral Belt,3,5,17200000000,14800000000,16000000000,0,1
12330,Manos White Coral Belt,3,0,67000000,61000000,62500000,7,67
12330,Manos White Coral Belt,3,1,208000000,183000000,194000000,0,25
12330,Manos White Coral Belt,3,2,655000000,565000000,610000000,1,2
12330,Manos White Coral Belt,3,3,1720000000,1520000000,1600000000,0,2
12330,Manos White Coral Belt,3,4,8700000000,7500000000,8100000000,0,0
12330,Manos White Coral Belt,3,5,17200000000,14800000000,16000000000,0,0
12501,[Warrior] Serendian Smith Garb,2,0,935000,805000,870000,0,163
12502,[Berserker] Serendian Smith Garb,2,0,935000,805000,870000,0,65
12503,[Sorceress] Terrmian Casual Wear,2,0,1480000,1280000,1380000,0,118
12504,[Tamer] Terrmian Casual Wear,2,0,1480000,1280000,1380000,0,86
12505,[Ranger] Terrmian Casual Wear,2,0,1400000,1220000,1310000,0,81
12506,[Musa] Serendian Smith Garb,2,0,935000,805000,870000,0,101
12507,[Valkyrie] Terrmian Casual Wear,2,0,1350000,1170000,1260000,0,76
12508,[Maehwa] Terrmian Casual Wear,2,0,1350000,1170000,1260000,0,67
12509,[Wizard] Serendian Smith Garb,2,0,940000,810000,875000,0,116
12510,[Witch] Terrmian Casual Wear,2,0,1370000,1190000,1280000,0,156
12511,[Kunoichi] Terrmian Casual Wear,2,0,1060000,925000,995000,0,63
12512,[Ninja] Serendian Smith Garb,2,0,935000,805000,870000,0,87
12525,[Warrior] Serendian Formal Suit,2,0,2270000,1970000,2120000,0,89
12526,[Berserker] Serendian Formal Suit,2,0,2060000,1780000,1920000,0,51
12530,[Musa] Serendian Formal Suit,2,0,2050000,1770000,1910000,0,127
12533,[Wizard] Serendian Formal Suit,2,0,2170000,1870000,2020000,0,94
12536,[Ninja] Serendian Formal Suit,2,0,2170000,1870000,2020000,0,66
12562,[Dark Knight] Serendian Smith Garb,2,0,1450000,1250000,1350000,0,211
12563,[Dark Knight] Orwen's Travel Wear,2,0,1820000,1580000,1700000,0,2332
12564,[Dark Knight] Jarette's Armor,2,0,5650000,4910000,5300000,0,681
12565,[Dark Knight] Delphe Knight Armor,2,0,5600000,4860000,5250000,0,574
12567,[Dark Knight] Terrmian Casual Wear,2,0,2400000,2220000,2400000,0,147
12574,[Sorceress] Ahon Kirus's Armor,2,0,2770000,2390000,2580000,0,4334
12575,[Ranger] Ahon Kirus's Armor,2,0,2490000,2150000,2320000,0,3843
12576,[Tamer] Ahon Kirus's Armor,2,0,2600000,2240000,2420000,0,3820
12577,[Valkyrie] Ahon Kirus's Armor,2,0,2670000,2310000,2490000,0,3937
12578,[Witch] Ahon Kirus's Armor,2,0,2550000,2210000,2380000,0,4329
12579,[Kunoichi] Ahon Kirus's Armor,2,0,2630000,2270000,2450000,0,4137
12580,[Maehwa] Ahon Kirus's Armor,2,0,3650000,3150000,3400000,0,4316
12581,[Dark Knight] Ahon Kirus's Armor,2,0,2730000,2350000,2540000,0,5453
12590,[Sorceress] Shroud Knight Armor,2,0,2510000,2170000,2340000,0,5129
12591,[Ranger] Shroud Knight Armor,2,0,2470000,2130000,2300000,0,2613
12592,[Tamer] Shroud Knight Armor,2,0,2470000,2130000,2300000,0,3060
12593,[Valkyrie] Shroud Knight Armor,2,0,2450000,2110000,2280000,0,2315
12594,[Witch] Shroud Knight Armor,2,0,2470000,2130000,2300000,0,5271
12595,[Kunoichi] Shroud Knight Armor,2,0,2380000,2060000,2220000,0,2321
12596,[Maehwa] Shroud Knight Armor,2,0,2460000,2120000,2290000,0,2205
12597,[Dark Knight] Shroud Knight Armor,2,0,2370000,2050000,2210000,0,13752
12598,[Warrior] Shroud Knight Armor,2,0,2900000,2690000,2900000,1,6612
12599,[Berserker] Shroud Knight Armor,2,0,2340000,2020000,2180000,0,1515
12600,[Musa] Shroud Knight Armor,2,0,2350000,2030000,2190000,0,2464
12601,[Wizard] Shroud Knight Armor,2,0,2520000,2180000,2350000,0,3887
12602,[Ninja] Shroud Knight Armor,2,0,2520000,2180000,2350000,0,2975
12619,[Warrior] Valencian Travel Wear,2,0,2400000,2220000,2390000,0,185
12620,[Berserker] Valencian Travel Wear,2,0,2400000,2220000,2400000,0,87
12621,[Musa] Valencian Travel Wear,2,0,2400000,2220000,2400000,0,291
12622,[Wizard] Valencian Travel Wear,2,0,2400000,2220000,2390000,0,202
12623,[Ninja] Valencian Travel Wear,2,0,2400000,2220000,2400000,0,217
12629,[Sorceress] Black Leopard Armor,2,0,2180000,1880000,2030000,0,376
12630,[Ranger] Black Leopard Armor,2,0,2520000,2180000,2350000,0,160
12631,[Tamer] Black Leopard Armor,2,0,1920000,1660000,1790000,0,161
12632,[Valkyrie] Black Leopard Armor,2,0,1830000,1590000,1710000,0,139
12633,[Witch] Black Leopard Armor,2,0,3200000,2830000,3050000,0,254
12634,[Kunoichi] Black Leopard Armor,2,0,1910000,1650000,1780000,0,202
12635,[Maehwa] Black Leopard Armor,2,0,2770000,2390000,2580000,0,218
12636,[Dark Knight] Black Leopard Armor,2,0,2540000,2200000,2370000,0,358
12646,[Striker] Calpheon Noble Suit,2,0,925000,845000,910000,0,3107
12647,[Striker] Garnier Troupe Garb,2,0,1060000,920000,990000,0,64
12648,[Striker] Delphe Knight Armor,2,0,2590000,2230000,2410000,0,51
12649,[Striker] Edan's Travel Wear,2,0,1200000,1110000,1200000,0,1130
12650,[Striker] Jordine's Casual Wear,2,0,1500000,1390000,1500000,0,83
12651,[Striker] Serendian Soldier Armor,2,0,840000,775000,835000,0,51
12652,[Striker] Serendian Formal Suit,2,0,2080000,1800000,1940000,0,166
12653,[Striker] Valencian Travel Wear,2,0,2400000,2220000,2400000,0,102
12654,[Striker] Shroud Knight Armor,2,0,2490000,2150000,2320000,0,3813
12664,[Striker] Serendian Smith Garb,2,0,940000,810000,875000,0,65
12667,[Mystic] Calpheon Noble Dress,2,0,925000,860000,925000,0,4259
12668,[Mystic] Garnier Troupe Garb,2,0,995000,865000,930000,0,157
12669,[Mystic] Serendian Smith Garb,2,0,1800000,1670000,1800000,0,84
12671,[Mystic] Terrmian Casual Wear,2,0,1350000,1170000,1260000,0,82
12672,[Mystic] Delphe Knight Armor,2,0,3490000,3010000,3250000,0,86
12673,[Mystic] Orwen's Travel Wear,2,0,1700000,1480000,1590000,0,1569
12674,[Mystic] Jarette's Armor,2,0,6000000,5550000,5950000,0,236
12675,[Mystic] Ahon Kirus's Armor,2,0,6000000,5550000,6000000,0,5871
12676,[Mystic] Black Leopard Armor,2,0,3050000,2630000,2840000,0,518
12677,[Mystic] Shroud Knight Armor,2,0,2450000,2110000,2280000,0,3764
12697,[남자 레인저] 칼페온 귀족 슈트,2,0,925000,860000,925000,0,2800
12698,[남자 레인저] 가니에 유랑단복,2,0,1500000,1380000,1490000,0,31
12699,[남자 레인저] 델페 기사단복,2,0,6000000,5550000,6000000,0,510
12700,[남자 레인저] 에단의 여행복,2,0,1200000,1110000,1200000,0,636
12701,[남자 레인저] 조르다인 평상복,2,0,1500000,1390000,1500000,0,60
12702,[남자 레인저] 세렌디아 병사복,2,0,840000,780000,840000,0,28
12703,[남자 레인저] 세렌디아 정복,2,0,2500000,2320000,2500000,0,61
12704,[남자 레인저] 발렌시아 여행복,2,0,2400000,2220000,2400000,0,47
12705,[남자 레인저] 슈라우드 기사단 갑옷,2,0,2500000,2160000,2330000,0,899
12715,[남자 레인저] 세렌디아 철장복,2,0,1250000,1090000,1170000,0,25
12717,[Lahn] Calpheon Noble Dress,2,0,925000,860000,925000,0,3378
12718,[Lahn] Garnier Troupe Garb,2,0,1500000,1380000,1490000,0,103
12719,[Lahn] Serendian Smith Garb,2,0,1260000,1100000,1180000,0,44
12721,[Lahn] Terrmian Casual Wear,2,0,1350000,1170000,1260000,0,34
12722,[Lahn] Delphe Knight Armor,2,0,4000000,3460000,3730000,0,52
12723,[Lahn] Orwen's Travel Wear,2,0,2700000,2500000,2700000,0,1186
12724,[Lahn] Jarette's Armor,2,0,5550000,4810000,5200000,0,167
12725,[Lahn] Ahon Kirus's Armor,2,0,2780000,2400000,2590000,0,2020
12726,[Lahn] Black Leopard Armor,2,0,2640000,2280000,2460000,0,326
12727,[Lahn] Shroud Knight Armor,2,0,2680000,2320000,2500000,0,1343
12831,낚시 의자,1,0,411000,355000,383000,257,378588
13003,Incense Trinket,1,0,20700,17900,19300,27,430186
13003,Incense Trinket,1,8,1050000,915000,985000,3,5751
13003,Incense Trinket,1,11,1650000,1430000,1540000,0,1393
13003,Incense Trinket,1,13,5400000,4680000,5050000,0,6008
13003,Incense Trinket,1,16,33000000,28400000,30700000,0,917
13003,Incense Trinket,1,17,51000000,44200000,47700000,0,534
13003,Incense Trinket,1,18,95000000,82000000,88500000,0,232
13003,Incense Trinket,1,19,438000000,378000000,408000000,0,37
13003,Incense Trinket,1,20,2090000000,1810000000,1950000000,0,8
13004,Needle Trinket,1,0,21000,19600,19600,5,557966
13004,Needle Trinket,1,8,1130000,985000,1060000,0,4648
13004,Needle Trinket,1,11,2060000,1780000,1920000,0,2413
13004,Needle Trinket,1,13,5450000,4720000,5100000,0,8747
13004,Needle Trinket,1,16,35300000,30500000,32900000,0,2496
13004,Needle Trinket,1,17,44500000,38300000,41400000,0,2251
13004,Needle Trinket,1,18,94500000,81500000,88000000,0,2105
13004,Needle Trinket,1,19,326000000,282000000,304000000,0,125
13004,Needle Trinket,1,20,1030000000,890000000,960000000,0,4
13005,Blade Trinket,1,0,24000,22400,22400,2,69547
13005,Blade Trinket,1,8,1320000,1140000,1230000,0,730
13005,Blade Trinket,1,11,2480000,2140000,2310000,0,92
13005,Blade Trinket,1,13,5350000,4620000,4990000,0,526
13005,Blade Trinket,1,16,33900000,29300000,31600000,0,243
13005,Blade Trinket,1,17,44800000,38600000,41700000,0,110
13005,Blade Trinket,1,18,121000000,105000000,113000000,0,66
13005,Blade Trinket,1,19,530000000,459000000,496000000,0,29
13005,Blade Trinket,1,20,2940000000,2540000000,2740000000,0,7
13024,Krea Trinket,1,0,27000,25200,25200,36,232787
13024,Krea Trinket,1,8,1320000,1140000,1230000,0,2047
13024,Krea Trinket,1,11,1970000,1710000,1840000,1,1080
13024,Krea Trinket,1,13,4360000,3760000,4060000,0,3365
13024,Krea Trinket,1,16,30800000,26600000,28700000,0,308
13024,Krea Trinket,1,17,58000000,50000000,54000000,0,116
13024,Krea Trinket,1,18,112000000,97500000,105000000,0,44
13024,Krea Trinket,1,19,473000000,407000000,440000000,0,4
13024,Krea Trinket,1,20,1870000000,1610000000,1740000000,0,0
13025,Rosar Trinket,1,0,34800,30000,32400,9,345192
13025,Rosar Trinket,1,8,1320000,1140000,1230000,1,3702
13025,Rosar Trinket,1,11,1970000,1710000,1840000,5,1973
13025,Rosar Trinket,1,13,5900000,5100000,5500000,0,6099
13025,Rosar Trinket,1,16,30500000,26300000,28400000,0,907
13025,Rosar Trinket,1,17,48100000,41500000,44800000,1,450
13025,Rosar Trinket,1,18,110000000,95500000,103000000,0,163
13025,Rosar Trinket,1,19,690000000,600000000,645000000,0,25
13025,Rosar Trinket,1,20,3810000000,3530000000,3810000000,1,1
13038,Nouver Trinket,3,0,103000000,89000000,96000000,11,2258
13038,Nouver Trinket,3,8,130000000,112000000,121000000,3,296
13038,Nouver Trinket,3,11,132000000,114000000,123000000,0,162
13038,Nouver Trinket,3,13,153000000,133000000,143000000,0,96
13038,Nouver Trinket,3,14,216000000,186000000,201000000,0,66
13038,Nouver Trinket,3,15,271000000,235000000,253000000,0,38
13038,Nouver Trinket,3,16,496000000,428000000,462000000,2,453
13038,Nouver Trinket,3,17,505000000,438000000,473000000,1,338
13038,Nouver Trinket,3,18,840000000,730000000,785000000,0,1062
13038,Nouver Trinket,3,19,2080000000,1800000000,1940000000,4,935
13038,Nouver Trinket,3,20,16800000000,14600000000,15700000000,0,32
13040,Kutum Trinket,3,0,106000000,92500000,99500000,3,3169
13040,Kutum Trinket,3,8,130000000,112000000,121000000,2,579
13040,Kutum Trinket,3,11,181000000,157000000,169000000,2,305
13040,Kutum Trinket,3,13,314000000,272000000,293000000,0,149
13040,Kutum Trinket,3,14,365000000,315000000,340000000,0,93
13040,Kutum Trinket,3,15,390000000,336000000,363000000,0,89
13040,Kutum Trinket,3,16,446000000,384000000,415000000,1,599
13040,Kutum Trinket,3,17,525000000,455000000,491000000,4,565
13040,Kutum Trinket,3,18,655000000,565000000,610000000,10,2109
13040,Kutum Trinket,3,19,1800000000,1560000000,1680000000,0,1366
13040,Kutum Trinket,3,20,18900000000,16300000000,17600000000,0,27
13103,Black Warrior Horn Bow,1,0,20700,17900,19300,0,851182
13103,Black Warrior Horn Bow,1,8,1050000,915000,985000,1,12003
13103,Black Warrior Horn Bow,1,11,1650000,1430000,1540000,0,3946
13103,Black Warrior Horn Bow,1,13,5400000,4680000,5050000,0,13880
13103,Black Warrior Horn Bow,1,16,33000000,28400000,30700000,2,2738
13103,Black Warrior Horn Bow,1,17,51000000,44200000,47700000,0,2115
13103,Black Warrior Horn Bow,1,18,95000000,82000000,88500000,2,1402
13103,Black Warrior Horn Bow,1,19,438000000,378000000,408000000,0,206
13103,Black Warrior Horn Bow,1,20,2090000000,1810000000,1950000000,0,11
13104,White Horn Bow,1,0,21000,19600,19600,0,804356
13104,White Horn Bow,1,8,1130000,985000,1060000,0,8268
13104,White Horn Bow,1,11,2060000,1780000,1920000,1,3615
13104,White Horn Bow,1,13,5450000,4720000,5100000,0,11328
13104,White Horn Bow,1,16,35300000,30500000,32900000,0,4313
13104,White Horn Bow,1,17,44500000,38300000,41400000,1,4444
13104,White Horn Bow,1,18,94500000,81500000,88000000,3,5423
13104,White Horn Bow,1,19,326000000,282000000,304000000,1,307
13104,White Horn Bow,1,20,1030000000,890000000,960000000,0,10
13105,White Warrior Horn Bow,1,0,24000,22400,22400,0,404703
13105,White Warrior Horn Bow,1,8,1320000,1140000,1230000,1,4377
13105,White Warrior Horn Bow,1,11,2480000,2140000,2310000,0,521
13105,White Warrior Horn Bow,1,13,5350000,4620000,4990000,0,2767
13105,White Warrior Horn Bow,1,16,33900000,29300000,31600000,0,621
13105,White Warrior Horn Bow,1,17,44800000,38600000,41700000,0,335
13105,White Warrior Horn Bow,1,18,121000000,105000000,113000000,0,202
13105,White Warrior Horn Bow,1,19,530000000,459000000,496000000,0,69
13105,White Warrior Horn Bow,1,20,2940000000,2540000000,2740000000,0,13
13124,Krea Horn Bow,1,0,27000,25200,25200,0,366636
13124,Krea Horn Bow,1,8,1320000,1140000,1230000,4,3062
13124,Krea Horn Bow,1,11,1970000,1710000,1840000,1,1675
13124,Krea Horn Bow,1,13,4360000,3760000,4060000,0,5477
13124,Krea Horn Bow,1,16,30800000,26600000,28700000,0,462
13124,Krea Horn Bow,1,17,58000000,50000000,54000000,0,234
13124,Krea Horn Bow,1,18,112000000,97500000,105000000,0,62
13124,Krea Horn Bow,1,19,473000000,407000000,440000000,0,5
13124,Krea Horn Bow,1,20,1870000000,1610000000,1740000000,0,0
13125,Rosar Horn Bow,1,0,34800,30000,32400,0,269540
13125,Rosar Horn Bow,1,8,1320000,1140000,1230000,0,3424
